"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2023","5,397.09","5,439.59","5,466.11","5,380.56","3.40B","-0.21%"
"07/03/2023","5,408.57","5,277.95","5,412.24","5,277.95","2.74B","4.49%"
"06/27/2023","5,176.22","5,158.17","5,183.74","5,129.18","872.23M","0.17%"
"06/26/2023","5,167.34","5,089.75","5,185.47","5,077.60","2.15B","2.68%"
"06/23/2023","5,032.47","4,970.19","5,044.30","4,937.39","2.62B","2.84%"
"06/22/2023","4,893.46","4,685.62","4,900.40","4,639.89","3.10B","4.70%"
"06/21/2023","4,673.74","4,759.71","4,804.76","4,656.20","1.80B","-1.28%"
"06/20/2023","4,734.46","4,744.42","4,793.29","4,686.62","2.17B","-0.30%"
"06/19/2023","4,748.84","4,946.90","4,946.90","4,748.84","1.94B","-3.86%"
"06/16/2023","4,939.46","4,981.04","5,024.54","4,932.66","2.40B","-0.43%"
"06/15/2023","4,960.69","4,865.39","4,960.69","4,844.14","2.16B","2.70%"
"06/14/2023","4,830.34","4,894.10","4,947.46","4,790.69","2.88B","-1.15%"
"06/13/2023","4,886.33","5,012.71","5,041.85","4,854.04","2.59B","-2.96%"
"06/12/2023","5,035.26","5,122.32","5,171.45","5,035.26","2.58B","-0.89%"
"06/09/2023","5,080.23","5,063.01","5,093.57","4,994.20","2.68B","1.25%"
"06/08/2023","5,017.49","5,010.85","5,051.28","4,929.79","2.79B","-0.12%"
"06/07/2023","5,023.44","4,975.45","5,065.99","4,975.45","4.09B","3.49%"
"06/06/2023","4,854.00","4,835.54","4,904.36","4,786.38","2.78B","0.35%"
"06/05/2023","4,837.22","4,705.12","4,839.30","4,679.42","3.35B","5.27%"
"06/02/2023","4,595.05","4,577.80","4,622.54","4,535.55","3.06B","3.49%"
"06/01/2023","4,440.22","4,418.36","4,488.91","4,417.78","1.94B","1.42%"
"05/31/2023","4,378.04","4,450.24","4,470.87","4,363.61","3.18B","-1.55%"
"05/30/2023","4,447.19","4,348.80","4,469.25","4,342.70","3.33B","3.84%"
"05/29/2023","4,282.65","4,222.80","4,316.47","4,152.62","2.53B","4.09%"
"05/26/2023","4,114.21","3,984.44","4,139.14","3,980.83","2.12B","3.60%"
"05/25/2023","3,971.28","3,984.11","4,012.22","3,948.24","1.49B","0.04%"
"05/24/2023","3,969.67","4,018.33","4,062.13","3,962.96","1.58B","-1.09%"
"05/23/2023","4,013.30","4,002.99","4,037.82","3,979.41","1.60B","0.27%"
"05/22/2023","4,002.54","4,062.57","4,081.89","3,957.71","1.99B","-0.76%"
"05/18/2023","4,032.99","4,198.52","4,215.99","4,021.66","2.17B","-3.55%"
"05/17/2023","4,181.60","4,141.85","4,205.89","4,134.39","2.47B","1.30%"
"05/16/2023","4,127.75","3,956.14","4,127.75","3,956.14","3.57B","1.96%"
"05/15/2023","4,048.54","4,049.06","4,234.51","4,034.14","1.93B","-6.52%"
"05/12/2023","4,330.90","4,421.11","4,502.16","4,295.88","3.07B","-1.04%"
"05/11/2023","4,376.62","4,044.30","4,395.49","4,044.30","3.45B","8.18%"
"05/10/2023","4,045.63","4,089.47","4,103.20","4,037.90","1.93B","-0.97%"
"05/09/2023","4,085.45","4,092.14","4,168.74","4,065.35","2.42B","-0.56%"
"05/08/2023","4,108.62","3,985.02","4,124.83","3,933.43","1.84B","3.93%"
"05/05/2023","3,953.08","4,029.26","4,040.53","3,934.20","1.18B","-1.96%"
"05/04/2023","4,032.29","4,031.32","4,123.37","3,999.28","1.45B","-0.36%"
"05/03/2023","4,046.69","4,058.53","4,074.37","3,882.61","1.67B","-0.06%"
"05/02/2023","4,049.09","4,145.69","4,173.90","4,041.78","1.41B","-2.10%"
"04/28/2023","4,136.11","4,308.14","4,313.61","4,102.83","1.49B","-3.76%"
"04/27/2023","4,297.78","4,285.88","4,337.07","4,260.34","1.52B","0.14%"
"04/26/2023","4,291.98","4,384.38","4,400.03","4,259.87","1.49B","-2.22%"
"04/25/2023","4,389.64","4,516.33","4,522.95","4,380.08","1.61B","-2.58%"
"04/24/2023","4,506.12","4,516.19","4,564.57","4,495.88","1.29B","-0.03%"
"04/20/2023","4,507.56","4,532.02","4,532.02","4,496.63","895.55M","-1.07%"
"04/19/2023","4,556.24","4,522.89","4,588.19","4,474.39","1.74B","0.87%"
"04/18/2023","4,516.76","4,570.62","4,598.71","4,510.36","1.54B","-0.87%"
"04/17/2023","4,556.20","4,599.47","4,625.71","4,552.14","1.47B","-0.58%"
"04/14/2023","4,582.88","4,628.35","4,660.08","4,582.88","1.46B","-0.85%"
"04/13/2023","4,622.39","4,647.02","4,676.84","4,619.68","1.96B","-0.17%"
"04/12/2023","4,630.23","4,608.03","4,676.75","4,602.15","2.10B","0.54%"
"04/11/2023","4,605.38","4,594.06","4,625.87","4,567.92","2.20B","0.58%"
"04/10/2023","4,578.99","4,448.43","4,588.00","4,448.43","1.88B","3.62%"
"04/07/2023","4,418.97","4,423.98","4,451.03","4,399.75","1.31B","0.05%"
"04/06/2023","4,416.73","4,423.45","4,470.46","4,394.20","1.25B","-0.12%"
"04/05/2023","4,422.02","4,503.93","4,530.14","4,422.02","1.64B","-1.58%"
"04/04/2023","4,493.23","4,355.97","4,498.38","4,344.18","1.76B","3.14%"
"04/03/2023","4,356.44","4,317.49","4,366.97","4,204.93","1.80B","0.78%"
"03/31/2023","4,322.93","4,376.69","4,382.85","4,303.75","1.70B","-1.70%"
"03/30/2023","4,397.60","4,428.46","4,496.78","4,383.59","1.85B","-1.17%"
"03/29/2023","4,449.65","4,309.91","4,452.54","4,272.23","1.88B","3.07%"
"03/28/2023","4,317.25","4,489.29","4,489.29","4,317.25","1.59B","-3.77%"
"03/27/2023","4,486.28","4,552.68","4,558.71","4,486.28","1.45B","-0.83%"
"03/24/2023","4,523.79","4,570.00","4,605.75","4,496.73","1.66B","-0.71%"
"03/23/2023","4,555.96","4,497.60","4,555.96","4,480.89","1.89B","1.16%"
"03/22/2023","4,503.89","4,434.72","4,503.89","4,396.84","1.83B","2.10%"
"03/21/2023","4,411.15","4,479.95","4,515.90","4,398.93","2.13B","-1.33%"
"03/20/2023","4,470.42","4,591.50","4,608.41","4,465.08","2.18B","-3.02%"
"03/17/2023","4,609.86","4,753.60","4,766.10","4,609.86","2.18B","-2.14%"
"03/16/2023","4,710.44","4,643.12","4,710.44","4,617.80","1.89B","2.13%"
"03/15/2023","4,612.20","4,691.30","4,704.43","4,558.88","2.66B","-1.35%"
"03/14/2023","4,675.32","4,787.97","4,802.61","4,675.32","2.52B","-2.24%"
"03/13/2023","4,782.52","4,864.40","4,877.15","4,744.44","2.49B","-1.08%"
"03/10/2023","4,834.64","4,847.39","4,903.12","4,828.58","2.98B","-1.19%"
"03/09/2023","4,892.91","4,910.69","4,955.48","4,884.96","3.60B","0.05%"
"03/08/2023","4,890.49","4,826.52","4,893.81","4,790.09","3.05B","1.33%"
"03/07/2023","4,826.47","4,882.95","4,939.02","4,824.93","3.07B","-0.27%"
"03/06/2023","4,839.72","4,695.21","4,873.53","4,674.08","3.33B","3.70%"
"03/03/2023","4,667.22","4,697.79","4,744.11","4,529.02","2.82B","-1.02%"
"03/02/2023","4,715.21","4,768.24","4,799.45","4,709.51","2.47B","-1.25%"
"03/01/2023","4,774.77","4,714.64","4,802.33","4,711.23","2.57B","1.69%"
"02/28/2023","4,695.42","4,693.72","4,723.40","4,643.19","2.84B","0.67%"
"02/27/2023","4,664.38","4,539.34","4,670.73","4,446.97","2.97B","3.10%"
"02/24/2023","4,524.12","4,556.96","4,575.57","4,521.93","2.49B","-0.61%"
"02/23/2023","4,551.96","4,534.53","4,585.55","4,523.89","2.35B","0.13%"
"02/22/2023","4,546.16","4,629.27","4,640.96","4,526.09","2.33B","-1.64%"
"02/21/2023","4,622.09","4,635.39","4,729.61","4,612.51","2.56B","-0.35%"
"02/20/2023","4,638.49","4,552.12","4,664.11","4,519.31","2.23B","2.32%"
"02/17/2023","4,533.37","4,444.28","4,584.81","4,411.57","1.87B","0.45%"
"02/16/2023","4,513.20","4,780.38","4,780.38","4,445.19","2.41B","1.87%"
"02/15/2023","4,430.23","4,292.07","4,430.23","4,287.56","787.08M","9.97%"
"02/08/2023","4,028.49","3,746.35","4,028.49","3,746.35","","0.00%"
"02/07/2023","4,028.49","4,391.95","4,391.95","4,010.04","1.65B","-8.69%"
"02/06/2023","4,412.10","4,363.45","4,468.29","4,244.34","585.39M","-1.40%"
"02/03/2023","4,474.53","4,256.76","4,474.63","4,233.75","3.34B","5.16%"
"02/02/2023","4,255.03","4,217.42","4,364.52","4,012.35","4.00B","1.06%"
"02/01/2023","4,210.47","4,467.93","4,484.67","4,210.47","2.57B","-5.31%"
"01/31/2023","4,446.63","4,541.85","4,578.82","4,431.42","3.02B","-2.50%"
"01/30/2023","4,560.46","4,663.84","4,689.54","4,560.46","2.35B","-2.04%"
"01/27/2023","4,655.54","4,648.32","4,688.71","4,492.90","2.87B","-0.50%"
"01/26/2023","4,678.80","4,744.66","4,758.84","4,657.79","2.75B","-1.53%"
"01/25/2023","4,751.37","4,843.10","4,855.76","4,570.97","3.12B","-1.20%"
"01/24/2023","4,809.23","4,829.31","4,869.47","4,696.19","3.22B","-0.59%"
"01/23/2023","4,837.96","4,930.05","4,986.41","4,788.43","3.53B","-1.46%"
"01/20/2023","4,909.81","4,859.23","4,922.05","4,851.51","3.66B","1.48%"
"01/19/2023","4,838.34","4,783.79","4,860.20","4,765.56","3.06B","0.88%"
"01/18/2023","4,796.10","4,752.17","4,828.70","4,729.77","3.68B","1.33%"
"01/17/2023","4,733.23","4,645.70","4,755.07","4,619.21","4.20B","2.17%"
"01/16/2023","4,632.70","4,453.16","4,632.70","4,426.59","3.29B","4.63%"
"01/13/2023","4,427.70","4,402.57","4,506.33","4,375.26","3.02B","0.16%"
"01/12/2023","4,420.42","4,308.08","4,426.77","4,092.74","3.89B","5.34%"
"01/11/2023","4,196.15","4,434.26","4,515.06","4,196.15","3.08B","-5.04%"
"01/10/2023","4,418.70","4,578.11","4,598.89","4,386.22","3.14B","-3.52%"
"01/09/2023","4,579.95","4,788.33","4,799.77","4,536.93","3.27B","-3.27%"
"01/06/2023","4,735.02","4,543.62","4,809.96","4,407.23","4.16B","4.31%"
"01/05/2023","4,539.22","4,923.66","4,932.52","4,539.22","3.58B","-7.26%"
"01/04/2023","4,894.61","4,997.98","5,000.37","4,854.71","4.08B","-1.72%"
"01/03/2023","4,980.37","5,036.23","5,048.29","4,970.16","4.32B","-0.41%"
"01/02/2023","5,001.00","4,916.38","5,001.80","4,916.38","3.87B","2.88%"
"12/30/2022","4,860.85","4,868.58","4,919.61","4,848.83","3.67B","0.49%"
"12/29/2022","4,836.92","4,725.68","4,836.92","4,713.06","2.90B","2.37%"
"12/28/2022","4,724.82","4,807.32","4,811.68","4,647.62","3.34B","-1.54%"
"12/27/2022","4,798.83","4,863.82","4,871.69","4,793.59","3.25B","-1.23%"
"12/26/2022","4,858.37","4,866.50","4,895.87","4,837.20","2.97B","1.11%"
"12/23/2022","4,804.99","4,762.20","4,807.74","4,725.08","3.21B","0.26%"
"12/22/2022","4,792.34","4,803.62","4,854.78","4,749.25","3.81B","0.39%"
"12/21/2022","4,773.73","4,789.91","4,833.84","4,758.01","4.55B","0.24%"
"12/20/2022","4,762.33","4,746.89","4,786.73","4,686.62","5.28B","0.59%"
"12/19/2022","4,734.41","4,607.14","4,746.64","4,606.63","5.72B","3.89%"
"12/16/2022","4,557.15","4,556.45","4,603.86","4,505.58","4.88B","0.42%"
"12/15/2022","4,538.19","4,524.36","4,591.44","4,416.56","4.88B","2.54%"
"12/14/2022","4,425.69","4,611.35","4,639.69","4,403.50","6.27B","-3.73%"
"12/13/2022","4,597.30","4,556.59","4,639.01","4,529.51","5.09B","1.25%"
"12/12/2022","4,540.55","4,402.36","4,564.89","4,402.36","5.21B","4.07%"
"12/09/2022","4,363.12","4,250.19","4,374.59","4,243.65","3.56B","2.93%"
"12/08/2022","4,238.73","4,219.79","4,247.35","4,118.60","3.74B","0.37%"
"12/07/2022","4,223.17","4,377.29","4,387.67","4,178.85","4.29B","-3.50%"
"12/06/2022","4,376.40","4,325.88","4,409.39","4,298.42","4.28B","0.96%"
"12/05/2022","4,334.73","4,360.68","4,381.38","4,263.13","4.23B","-0.03%"
"12/02/2022","4,336.17","4,427.94","4,427.94","4,291.86","3.48B","-2.00%"
"12/01/2022","4,424.48","4,427.24","4,461.77","4,383.96","4.10B","1.24%"
"11/30/2022","4,370.14","4,328.15","4,381.46","4,326.92","4.37B","0.19%"
"11/29/2022","4,361.85","4,337.89","4,383.26","4,229.61","4.05B","0.94%"
"11/28/2022","4,321.23","4,301.75","4,362.08","4,256.08","4.39B","0.98%"
"11/25/2022","4,279.47","4,262.51","4,296.14","4,215.94","4.34B","0.34%"
"11/24/2022","4,264.83","4,283.69","4,341.10","4,209.24","5.35B","0.03%"
"11/23/2022","4,263.44","4,212.87","4,272.21","4,140.19","4.64B","1.58%"
"11/22/2022","4,197.33","3,999.37","4,197.33","3,999.37","5.05B","4.71%"
"11/21/2022","4,008.62","3,965.11","4,008.62","3,910.65","3.69B","0.54%"
"11/18/2022","3,986.95","3,935.14","4,019.88","3,928.88","3.57B","0.37%"
"11/17/2022","3,972.24","4,124.08","4,124.08","3,911.25","4.38B","-3.38%"
"11/16/2022","4,111.31","4,136.59","4,216.90","4,097.32","6.12B","0.25%"
"11/15/2022","4,100.87","4,071.66","4,127.36","3,989.29","5.42B","2.02%"
"11/14/2022","4,019.75","3,922.20","4,019.75","3,919.63","3.59B","2.33%"
"11/11/2022","3,928.20","4,022.99","4,031.02","3,904.56","4.24B","-0.59%"
"11/10/2022","3,951.36","3,853.19","3,975.35","3,851.98","4.66B","2.62%"
"11/09/2022","3,850.32","3,864.13","3,914.45","3,828.38","4.50B","-0.12%"
"11/08/2022","3,854.97","3,851.75","3,907.52","3,798.45","5.56B","0.62%"
"11/07/2022","3,831.24","3,755.28","3,838.30","3,745.41","5.20B","3.00%"
"11/04/2022","3,719.56","3,644.08","3,736.83","3,644.08","3.96B","3.04%"
"11/03/2022","3,609.77","3,601.05","3,625.64","3,568.51","3.09B","0.76%"
"11/02/2022","3,582.58","3,577.62","3,606.78","3,552.96","3.43B","0.39%"
"11/01/2022","3,568.65","3,526.83","3,620.83","3,526.83","3.64B","1.87%"
"10/31/2022","3,502.99","3,428.21","3,505.53","3,409.95","2.97B","2.64%"
"10/28/2022","3,412.98","3,461.24","3,463.30","3,410.51","1.27B","-1.63%"
"10/27/2022","3,469.49","3,521.96","3,521.96","3,443.90","3.21B","-1.21%"
"10/26/2022","3,512.06","3,537.32","3,552.89","3,494.41","3.09B","-0.14%"
"10/25/2022","3,516.83","3,525.41","3,557.25","3,480.41","4.09B","-0.10%"
"10/24/2022","3,520.48","3,486.43","3,549.33","3,486.43","3.25B","1.25%"
"10/21/2022","3,477.18","3,457.69","3,493.72","3,436.39","3.60B","0.74%"
"10/20/2022","3,451.68","3,447.00","3,494.30","3,433.03","5.58B","0.38%"
"10/19/2022","3,438.76","3,417.29","3,476.33","3,403.89","5.08B","0.89%"
"10/18/2022","3,408.41","3,471.02","3,490.14","3,374.86","5.26B","-0.18%"
"10/17/2022","3,414.64","3,230.27","3,421.60","3,227.57","4.73B","6.44%"
"10/14/2022","3,208.08","3,206.36","3,223.56","3,193.06","2.78B","1.89%"
"10/13/2022","3,148.70","3,129.39","3,169.61","3,116.69","2.69B","1.07%"
"10/12/2022","3,115.45","3,180.15","3,183.88","3,109.99","2.84B","-1.66%"
"10/11/2022","3,168.08","3,186.69","3,198.51","3,158.10","3.12B","-0.32%"
"10/10/2022","3,178.30","3,188.92","3,200.24","3,162.71","2.62B","0.21%"
"10/07/2022","3,171.55","3,171.78","3,194.96","3,153.99","2.91B","0.24%"
"10/06/2022","3,163.94","3,133.25","3,175.12","3,121.58","3.56B","2.04%"
"10/05/2022","3,100.74","3,106.35","3,126.24","3,045.86","3.78B","0.65%"
"10/04/2022","3,080.64","3,062.78","3,107.18","3,030.27","4.28B","1.97%"
"10/03/2022","3,021.05","2,839.22","3,021.12","2,839.22","3.43B","7.19%"
"09/30/2022","2,818.53","2,797.32","2,822.44","2,775.83","2.86B","0.86%"
"09/29/2022","2,794.60","2,857.93","2,878.12","2,705.63","3.24B","-1.54%"
"09/28/2022","2,838.43","2,886.81","2,915.95","2,837.93","2.93B","-2.06%"
"09/27/2022","2,898.03","2,898.12","2,948.01","2,889.00","4.71B","0.38%"
"09/26/2022","2,887.10","2,904.77","2,932.36","2,846.99","2.84B","-0.73%"
"09/23/2022","2,908.27","2,931.75","2,956.95","2,902.81","2.56B","-0.54%"
"09/22/2022","2,924.08","2,877.67","2,948.65","2,869.96","3.74B","1.66%"
"09/21/2022","2,876.24","2,901.11","2,925.16","2,859.19","3.41B","-1.13%"
"09/20/2022","2,909.25","2,853.21","2,912.62","2,791.18","4.95B","2.81%"
"09/19/2022","2,829.80","3,007.05","3,013.85","2,829.80","3.47B","-5.73%"
"09/16/2022","3,001.88","2,959.07","3,026.36","2,947.90","4.72B","0.38%"
"09/15/2022","2,990.56","3,076.47","3,114.49","2,982.51","4.25B","-2.70%"
"09/14/2022","3,073.54","3,029.86","3,073.54","2,920.83","3.81B","0.45%"
"09/13/2022","3,059.70","3,324.27","3,337.90","3,059.70","7.12B","-6.43%"
"09/12/2022","3,269.90","3,209.66","3,271.44","3,168.88","6.25B","3.87%"
"09/09/2022","3,148.22","3,095.25","3,173.80","3,082.17","5.60B","2.55%"
"09/08/2022","3,070.08","3,075.61","3,135.39","3,053.21","6.47B","1.02%"
"09/07/2022","3,039.05","3,036.72","3,056.01","2,975.54","6.09B","0.43%"
"09/06/2022","3,025.96","3,043.07","3,085.35","2,944.19","8.00B","1.01%"
"09/05/2022","2,995.67","2,894.40","3,005.02","2,894.40","6.26B","4.61%"
"09/02/2022","2,863.78","2,809.04","2,870.42","2,801.16","5.44B","2.74%"
"09/01/2022","2,787.30","2,812.63","2,826.61","2,771.37","5.58B","-1.05%"
"08/31/2022","2,816.85","2,827.31","2,844.10","2,808.13","4.63B","0.01%"
"08/29/2022","2,816.44","2,793.61","2,824.06","2,763.82","4.23B","0.70%"
"08/26/2022","2,796.90","2,798.31","2,835.68","2,758.87","6.56B","0.35%"
"08/25/2022","2,787.16","2,729.39","2,796.92","2,728.06","5.23B","2.66%"
"08/24/2022","2,715.00","2,789.56","2,798.57","2,712.37","4.25B","-2.07%"
"08/23/2022","2,772.42","2,721.80","2,780.65","2,721.80","4.76B","2.17%"
"08/22/2022","2,713.44","2,671.59","2,733.94","2,665.67","4.41B","1.37%"
"08/19/2022","2,676.71","2,686.34","2,710.41","2,659.07","3.76B","-0.19%"
"08/18/2022","2,681.75","2,643.29","2,694.48","2,597.44","5.68B","1.44%"
"08/17/2022","2,643.68","2,594.90","2,646.42","2,584.70","4.88B","2.48%"
"08/16/2022","2,579.67","2,539.67","2,579.67","2,449.06","4.01B","2.33%"
"08/15/2022","2,520.87","2,542.12","2,550.96","2,512.17","2.73B","-0.46%"
"08/12/2022","2,532.55","2,542.92","2,564.69","2,512.31","3.51B","-0.31%"
"08/11/2022","2,540.30","2,519.29","2,548.58","2,509.16","3.80B","1.47%"
"08/10/2022","2,503.57","2,457.02","2,503.57","2,445.24","3.40B","1.67%"
"08/09/2022","2,462.39","2,471.21","2,483.94","2,442.30","2.93B","-0.38%"
"08/08/2022","2,471.76","2,444.59","2,478.29","2,443.48","3.32B","1.79%"
"08/05/2022","2,428.18","2,416.44","2,440.54","2,391.94","4.03B","0.92%"
"08/04/2022","2,406.04","2,391.97","2,414.52","2,391.97","2.59B","1.52%"
"08/03/2022","2,369.94","2,354.42","2,369.94","2,353.07","2.40B","1.30%"
"08/02/2022","2,339.51","2,349.15","2,368.54","2,331.48","2.59B","-0.25%"
"08/01/2022","2,345.35","2,297.26","2,346.22","2,297.26","2.27B","2.56%"
"07/29/2022","2,286.75","2,244.51","2,287.96","2,233.78","1.88B","2.16%"
"07/28/2022","2,238.45","2,262.76","2,268.86","2,233.25","2.27B","-0.17%"
"07/27/2022","2,242.24","2,249.11","2,251.21","2,230.89","1.85B","0.25%"
"07/26/2022","2,236.55","2,258.02","2,264.44","2,234.42","2.37B","-0.56%"
"07/25/2022","2,249.18","2,221.45","2,253.14","2,221.45","2.17B","1.39%"
"07/22/2022","2,218.40","2,225.92","2,241.10","2,200.46","2.03B","0.19%"
"07/21/2022","2,214.20","2,230.11","2,236.52","2,208.17","2.11B","-0.61%"
"07/20/2022","2,227.70","2,216.19","2,229.80","2,202.53","1.91B","1.01%"
"07/19/2022","2,205.44","2,155.78","2,205.44","2,154.33","2.35B","2.16%"
"07/18/2022","2,158.77","2,122.28","2,158.77","2,121.78","1.73B","3.22%"
"07/14/2022","2,091.48","2,116.95","2,130.57","2,084.51","1.75B","-1.30%"
"07/13/2022","2,119.02","2,151.20","2,156.48","2,100.43","1.52B","-1.47%"
"07/08/2022","2,150.67","2,144.05","2,157.07","2,142.62","484.00M","0.22%"
"07/07/2022","2,145.97","2,137.72","2,148.48","2,127.60","1.45B","0.52%"
"07/06/2022","2,134.90","2,120.02","2,138.34","2,099.39","1.84B","1.48%"
"07/05/2022","2,103.86","2,143.02","2,150.61","2,092.00","2.13B","-1.33%"
"07/04/2022","2,132.20","2,183.19","2,197.57","2,132.20","1.72B","-1.72%"
"07/01/2022","2,169.55","2,134.89","2,177.90","2,127.60","1.73B","1.69%"
"06/30/2022","2,133.43","2,133.40","2,159.85","2,103.87","2.63B","-0.09%"
"06/29/2022","2,135.25","2,219.45","2,221.20","2,135.25","2.35B","-3.78%"
"06/28/2022","2,219.09","2,271.52","2,285.68","2,201.58","2.41B","-1.66%"
"06/27/2022","2,256.64","2,218.45","2,274.95","2,214.04","1.94B","-0.96%"
"06/24/2022","2,278.54","2,283.28","2,294.91","2,252.17","2.23B","0.27%"
"06/23/2022","2,272.44","2,306.39","2,317.88","2,265.52","2.31B","-1.42%"
"06/22/2022","2,305.19","2,296.65","2,317.81","2,286.09","2.08B","-0.18%"
"06/21/2022","2,309.36","2,290.40","2,315.82","2,283.89","2.33B","1.58%"
"06/20/2022","2,273.50","2,281.46","2,287.58","2,245.57","2.32B","0.28%"
"06/17/2022","2,267.09","2,228.62","2,267.09","2,222.49","2.27B","2.04%"
"06/16/2022","2,221.73","2,271.48","2,277.17","2,207.93","2.34B","-2.00%"
"06/15/2022","2,267.15","2,251.89","2,270.85","2,240.69","2.27B","0.89%"
"06/14/2022","2,247.10","2,261.94","2,267.25","2,227.74","2.16B","0.02%"
"06/13/2022","2,246.73","2,270.07","2,284.45","2,243.00","2.37B","-1.35%"
"06/10/2022","2,277.50","2,281.88","2,330.74","2,264.17","2.93B","-1.30%"
"06/09/2022","2,307.40","2,285.39","2,308.97","2,250.29","2.85B","1.28%"
"06/08/2022","2,278.17","2,397.16","2,414.43","2,272.98","3.34B","-4.22%"
"06/07/2022","2,378.56","2,381.75","2,387.13","2,351.67","3.11B","-0.09%"
"06/06/2022","2,380.82","2,355.79","2,386.74","2,355.79","3.54B","1.80%"
"06/03/2022","2,338.81","2,350.18","2,360.12","2,329.91","2.52B","-0.11%"
"06/02/2022","2,341.38","2,318.03","2,343.26","2,304.83","2.72B","1.39%"
"06/01/2022","2,309.27","2,296.15","2,326.64","2,296.15","3.02B","0.85%"
"05/31/2022","2,289.86","2,283.31","2,295.11","2,272.16","3.89B","0.77%"
"05/30/2022","2,272.41","2,214.81","2,284.66","2,214.28","3.17B","3.78%"
"05/27/2022","2,189.68","2,205.53","2,218.38","2,184.91","2.80B","-0.60%"
"05/26/2022","2,202.92","2,173.02","2,207.03","2,171.89","2.45B","1.56%"
"05/25/2022","2,169.07","2,136.68","2,174.84","2,134.80","2.52B","2.08%"
"05/24/2022","2,124.96","2,143.70","2,150.11","2,124.57","2.27B","-0.37%"
"05/23/2022","2,132.94","2,143.09","2,148.53","2,100.63","2.73B","0.39%"
"05/20/2022","2,124.60","2,138.18","2,157.25","2,124.60","2.54B","-0.81%"
"05/18/2022","2,142.02","2,137.21","2,158.58","2,130.70","2.38B","0.04%"
"05/17/2022","2,141.13","2,146.38","2,162.42","2,128.57","2.24B","0.22%"
"05/16/2022","2,136.48","2,163.89","2,166.98","2,136.48","2.26B","-1.26%"
"05/13/2022","2,163.74","2,167.33","2,171.60","2,145.47","2.07B","0.89%"
"05/12/2022","2,144.67","2,178.61","2,181.58","2,119.07","3.12B","-2.69%"
"05/11/2022","2,204.01","2,242.18","2,244.53","2,179.46","2.69B","-1.32%"
"05/10/2022","2,233.59","2,224.32","2,237.26","2,221.97","2.72B","1.08%"
"05/09/2022","2,209.70","2,204.71","2,219.68","2,185.71","2.57B","0.39%"
"05/06/2022","2,201.06","2,201.07","2,216.32","2,179.70","2.49B","-0.53%"
"05/05/2022","2,212.73","2,211.26","2,236.39","2,207.80","2.67B","1.44%"
"04/29/2022","2,181.29","2,188.88","2,193.80","2,157.74","2.48B","-0.01%"
"04/28/2022","2,181.44","2,216.96","2,233.74","2,181.04","2.68B","-1.26%"
"04/27/2022","2,209.22","2,184.38","2,211.77","2,160.78","3.07B","1.42%"
"04/26/2022","2,178.26","2,253.67","2,265.20","2,164.21","3.60B","-2.76%"
"04/25/2022","2,240.11","2,230.11","2,254.63","2,191.52","3.56B","0.48%"
"04/22/2022","2,229.50","2,299.78","2,309.98","2,223.86","4.18B","-3.36%"
"04/21/2022","2,306.96","2,281.57","2,312.01","2,280.62","4.23B","1.39%"
"04/20/2022","2,275.44","2,279.58","2,285.15","2,254.70","3.41B","0.21%"
"04/19/2022","2,270.64","2,272.59","2,283.60","2,245.55","4.46B","0.48%"
"04/18/2022","2,259.80","2,251.72","2,265.08","2,241.15","3.71B","0.67%"
"04/15/2022","2,244.77","2,236.31","2,248.61","2,227.88","2.86B","0.59%"
"04/14/2022","2,231.66","2,240.17","2,242.97","2,219.57","4.09B","0.59%"
"04/13/2022","2,218.57","2,237.59","2,252.39","2,194.92","4.36B","0.06%"
"04/12/2022","2,217.27","2,204.23","2,229.17","2,179.53","5.35B","0.67%"
"04/11/2022","2,202.51","2,159.92","2,202.93","2,156.21","5.39B","2.38%"
"04/08/2022","2,151.26","2,120.13","2,152.94","2,118.87","4.14B","2.22%"
"04/07/2022","2,104.44","2,090.51","2,110.47","2,090.51","2.97B","1.17%"
"04/06/2022","2,080.14","2,096.35","2,112.37","2,073.58","3.44B","-0.62%"
"04/05/2022","2,093.06","2,086.07","2,110.38","2,072.68","4.15B","0.60%"
"04/04/2022","2,080.67","2,036.44","2,080.67","2,036.44","4.05B","2.79%"
"04/01/2022","2,024.26","2,011.45","2,027.60","2,003.62","3.16B","0.88%"
"03/31/2022","2,006.56","2,011.60","2,020.97","1,996.10","2.53B","0.03%"
"03/30/2022","2,006.04","1,988.18","2,007.16","1,987.88","2.88B","1.19%"
"03/29/2022","1,982.50","1,956.68","1,993.94","1,956.68","3.49B","1.73%"
"03/28/2022","1,948.87","1,960.24","1,970.57","1,948.87","2.44B","-0.43%"
"03/25/2022","1,957.26","1,963.08","1,977.48","1,956.00","1.84B","-0.15%"
"03/24/2022","1,960.11","1,969.33","1,983.24","1,956.20","2.38B","-0.44%"
"03/23/2022","1,968.81","1,983.16","1,990.79","1,957.66","2.54B","-0.42%"
"03/22/2022","1,977.10","1,941.32","1,977.38","1,936.60","2.26B","0.54%"
"03/21/2022","1,966.43","1,953.87","1,967.30","1,945.70","2.07B","1.41%"
"03/18/2022","1,939.10","1,939.54","1,945.23","1,927.80","1.97B","0.34%"
"03/17/2022","1,932.45","1,902.16","1,935.33","1,902.16","2.45B","2.36%"
"03/16/2022","1,887.83","1,893.59","1,899.70","1,878.54","2.14B","0.33%"
