TARİH,Unnamed: 0,LEVEL1,LEVEL2,LEVEL3,DEĞER,TARIH
30.09.2022,173.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Alım Satım Amaçlı Türev Araçlar,,2022-09-30
30.09.2022,174.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Riskten Korunma Amaçlı Türev Araçlar,,2022-09-30
30.09.2022,175.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Devlet Teşvik ve Yardımları,,2022-09-30
30.09.2022,176.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),118967.0,2022-09-30
30.09.2022,177.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),,2022-09-30
30.09.2022,178.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),,2022-09-30
30.09.2022,179.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Dönem Karı Vergi Yükümlülüğü,0.0,2022-09-30
30.09.2022,180.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kısa Vadeli Karşılıklar,490279.0,2022-09-30
30.09.2022,181.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalara İlişkin Kısa Vadeli Karşılıklar,,2022-09-30
30.09.2022,182.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Sigortacılık Teknik Karşılıkları,,2022-09-30
30.09.2022,183.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Karşılıklar,490279.0,2022-09-30
30.09.2022,184.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Yükümlülükler,,2022-09-30
30.09.2022,185.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Kısa Vadeli Yükümlülükler,,2022-09-30
30.09.2022,186.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Kısa Vadeli Yükümlülükler,,2022-09-30
30.09.2022,187.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,ARA TOPLAM,41489116.0,2022-09-30
30.09.2022,188.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Satış Amaçlı Sınıflandırılan Varlık Gruplarına İlişkin Yükümlülükler,,2022-09-30
30.09.2022,189.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Ortaklara Dağıtılmak Üzere Elde Tutulan Varlık Gruplarına İlişkin Yükümlülükler,,2022-09-30
30.09.2022,190.0,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,TOPLAM KISA VADELİ YÜKÜMLÜLÜKLER,41489116.0,2022-09-30
30.09.2022,191.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,UZUN VADELİ YÜKÜMLÜLÜKLER,,2022-09-30
30.09.2022,192.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Borçlanmalar,20668542.0,2022-09-30
30.09.2022,193.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Uzun Vadeli Borçlanmalar,5720592.0,2022-09-30
30.09.2022,194.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,,2022-09-30
30.09.2022,195.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,,2022-09-30
30.09.2022,196.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,,2022-09-30
30.09.2022,197.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmalar,,2022-09-30
30.09.2022,198.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Uzun Vadeli Borçlanmalar,14947950.0,2022-09-30
30.09.2022,199.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,14886553.0,2022-09-30
30.09.2022,200.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,61397.0,2022-09-30
30.09.2022,201.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,,2022-09-30
30.09.2022,202.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmalar,,2022-09-30
30.09.2022,203.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Finansal Yükümlülükler,,2022-09-30
30.09.2022,204.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Yükümlülükleri,,2022-09-30
30.09.2022,205.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finansal Teminat Sözleşmeleri,,2022-09-30
30.09.2022,206.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Muhtelif Finansal Yükümlülükler,,2022-09-30
30.09.2022,207.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ticari Borçlar,,2022-09-30
30.09.2022,208.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Ticari Borçlar,,2022-09-30
30.09.2022,209.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Ticari Borçlar,,2022-09-30
30.09.2022,210.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden Borçlar,,2022-09-30
30.09.2022,211.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Taraflara Borçlar,,2022-09-30
30.09.2022,212.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflara Borçlar,,2022-09-30
30.09.2022,213.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalar Kapsamında Borçlar,,2022-09-30
30.09.2022,214.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Borçlar,,2022-09-30
30.09.2022,215.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Borçlar,,2022-09-30
30.09.2022,216.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Borçlar,,2022-09-30
30.09.2022,217.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Müşteri Sözleşmelerinden Doğan Yükümlülükler,,2022-09-30
30.09.2022,218.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Yükümlülükleri,,2022-09-30
30.09.2022,219.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Mal ve Hizmet Satışlarından Doğan Sözleşme Yükümlülükleri,,2022-09-30
30.09.2022,220.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Sözleşme Yükümlülükleri,,2022-09-30
30.09.2022,221.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Özkaynak Yöntemiyle Değerlenen Yatırımlardan Yükümlülükler,,2022-09-30
30.09.2022,222.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Türev Araçlar,0.0,2022-09-30
30.09.2022,223.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Alım Satım Amaçlı Türev Araçlar,,2022-09-30
30.09.2022,224.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Riskten Korunma Amaçlı Türev Araçlar,,2022-09-30
30.09.2022,225.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devlet Teşvik ve Yardımları,,2022-09-30
30.09.2022,226.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),400413.0,2022-09-30
30.09.2022,227.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),,2022-09-30
30.09.2022,228.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),,2022-09-30
30.09.2022,229.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Karşılıklar,1518937.0,2022-09-30
30.09.2022,230.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalara İlişkin Uzun Vadeli Karşılıklar,931280.0,2022-09-30
30.09.2022,231.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Genel Karşılıklar,,2022-09-30
30.09.2022,232.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Muhtemel Riskler İçin Ayrılan Serbest Karşılıklar,,2022-09-30
30.09.2022,233.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Sigortacılık Teknik Karşılıkları,,2022-09-30
30.09.2022,234.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Karşılıklar,587657.0,2022-09-30
30.09.2022,235.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Cari Dönem Vergisiyle İlgili Borçlar,,2022-09-30
30.09.2022,236.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Vergi Yükümlülüğü,,2022-09-30
30.09.2022,237.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Yükümlülükler,8350.0,2022-09-30
30.09.2022,238.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Uzun Vadeli Yükümlülükler,,2022-09-30
30.09.2022,239.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Uzun Vadeli Yükümlülükler,,2022-09-30
30.09.2022,240.0,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,TOPLAM UZUN VADELİ YÜKÜMLÜLÜKLER,22596242.0,2022-09-30
30.09.2022,241.0,KAYNAKLAR,,TOPLAM YÜKÜMLÜLÜKLER,64085358.0,2022-09-30
30.09.2022,242.0,KAYNAKLAR,ÖZKAYNAKLAR,ÖZKAYNAKLAR,,2022-09-30
30.09.2022,243.0,KAYNAKLAR,ÖZKAYNAKLAR,Ana Ortaklığa Ait Özkaynaklar,15639169.0,2022-09-30
30.09.2022,244.0,KAYNAKLAR,ÖZKAYNAKLAR,Ödenmiş Sermaye,350910.0,2022-09-30
30.09.2022,245.0,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Düzeltme Farkları,27920.0,2022-09-30
30.09.2022,246.0,KAYNAKLAR,ÖZKAYNAKLAR,Birleşme Denkleştirme Hesabı,,2022-09-30
30.09.2022,247.0,KAYNAKLAR,ÖZKAYNAKLAR,Pay Sahiplerinin İlave Sermaye Katkıları,,2022-09-30
30.09.2022,248.0,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Avansı,,2022-09-30
30.09.2022,249.0,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınmış Paylar (-),,2022-09-30
30.09.2022,250.0,KAYNAKLAR,ÖZKAYNAKLAR,Karşılıklı İştirak Sermaye Düzeltmesi (-),,2022-09-30
30.09.2022,251.0,KAYNAKLAR,ÖZKAYNAKLAR,Paylara İlişkin Primler (İskontolar),8.0,2022-09-30
30.09.2022,252.0,KAYNAKLAR,ÖZKAYNAKLAR,Ortak Kontrole Tabi Teşebbüs veya İşletmeleri İçeren Birleşmelerin Etkisi,,2022-09-30
30.09.2022,253.0,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Değerleme Fonu,,2022-09-30
30.09.2022,254.0,KAYNAKLAR,ÖZKAYNAKLAR,Pay Bazlı Ödemeler (-),,2022-09-30
30.09.2022,255.0,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılmayacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),-191152.0,2022-09-30
30.09.2022,256.0,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yatırımlardan Kaynaklanan Kazançlar (Kayıplar),,2022-09-30
30.09.2022,257.0,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),-191152.0,2022-09-30
30.09.2022,258.0,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Duran Varlık Yeniden Değerleme Artışları (Azalışları),,2022-09-30
30.09.2022,259.0,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Olmayan Duran Varlık Yeniden Değerleme Artışları (Azalışları),,2022-09-30
30.09.2022,260.0,KAYNAKLAR,ÖZKAYNAKLAR,Kullanım Hakkı Varlıkları Yeniden Değerleme Artışları (Azalışları),,2022-09-30
30.09.2022,261.0,KAYNAKLAR,ÖZKAYNAKLAR,Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları (Kayıpları),-265530.0,2022-09-30
30.09.2022,262.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),74378.0,2022-09-30
30.09.2022,263.0,KAYNAKLAR,ÖZKAYNAKLAR,Kredi Riskindeki Değişikliğe Bağlı Olarak Finansal Yükümlülüğün Gerçeğe Uygun Değerindeki Değişikliklerden Kaynaklanan Kazançlar (Kayıplar),,2022-09-30
30.09.2022,264.0,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlara İlişkin Finansal Riskten Korunma Kazançları (Kayıpları),,2022-09-30
30.09.2022,265.0,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar veya Zararda Sınıflandırılmayacak Paylar,,2022-09-30
30.09.2022,266.0,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,,2022-09-30
30.09.2022,267.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),,2022-09-30
30.09.2022,268.0,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),-3349025.0,2022-09-30
30.09.2022,269.0,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,230249.0,2022-09-30
30.09.2022,270.0,KAYNAKLAR,ÖZKAYNAKLAR,Riskten Korunma Kazançları (Kayıpları),-3579274.0,2022-09-30
30.09.2022,271.0,KAYNAKLAR,ÖZKAYNAKLAR,Nakit Akış Riskinden Korunma Kazançları (Kayıpları),-3579274.0,2022-09-30
30.09.2022,272.0,KAYNAKLAR,ÖZKAYNAKLAR,Yurtdışındaki İşletmeye İlişkin Yatırım Riskinden Korunma Kazançları (Kayıpları),,2022-09-30
30.09.2022,273.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Riskten Korunma Kazançları (Kayıpları),,2022-09-30
30.09.2022,274.0,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),,2022-09-30
30.09.2022,275.0,KAYNAKLAR,ÖZKAYNAKLAR,Satılmaya Hazır Finansal Varlıkların Yeniden Değerleme ve/veya Sınıflandırma Kazançları (Kayıpları),,2022-09-30
30.09.2022,276.0,KAYNAKLAR,ÖZKAYNAKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklardan Kazançlar (Kayıplar),,2022-09-30
30.09.2022,277.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),,2022-09-30
30.09.2022,278.0,KAYNAKLAR,ÖZKAYNAKLAR,Opsiyonların Zaman Değerindeki Değişiklikler,,2022-09-30
30.09.2022,279.0,KAYNAKLAR,ÖZKAYNAKLAR,Forward Sözleşmesinin Forward Bileşeninin Değerindeki Değişiklikler,,2022-09-30
30.09.2022,280.0,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Alım Satım Marjlarındaki Değişiklikler,,2022-09-30
30.09.2022,281.0,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar/Zararda Sınıflandırılacak Paylar,,2022-09-30
30.09.2022,282.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),,2022-09-30
30.09.2022,283.0,KAYNAKLAR,ÖZKAYNAKLAR,Kardan Ayrılan Kısıtlanmış Yedekler,1220744.0,2022-09-30
30.09.2022,284.0,KAYNAKLAR,ÖZKAYNAKLAR,Sermayeye Eklenecek Gayrimenkul veya İştirak Satış Kazancı,,2022-09-30
30.09.2022,285.0,KAYNAKLAR,ÖZKAYNAKLAR,Yasal Yedekler,1220744.0,2022-09-30
30.09.2022,286.0,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınan Paylara İlişkin Yedekler,,2022-09-30
30.09.2022,287.0,KAYNAKLAR,ÖZKAYNAKLAR,Girişim Sermayesi Fonu,,2022-09-30
30.09.2022,288.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kısıtlanmış Yedekler,,2022-09-30
30.09.2022,289.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Özkaynak Payları,,2022-09-30
30.09.2022,290.0,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yedekler,,2022-09-30
30.09.2022,291.0,KAYNAKLAR,ÖZKAYNAKLAR,Ödenen Kar Payı Avansları (Net) (-),,2022-09-30
30.09.2022,292.0,KAYNAKLAR,ÖZKAYNAKLAR,Geçmiş Yıllar Karları veya Zararları,7257593.0,2022-09-30
30.09.2022,293.0,KAYNAKLAR,ÖZKAYNAKLAR,Net Dönem Karı veya Zararı,10322171.0,2022-09-30
30.09.2022,294.0,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylar,,2022-09-30
30.09.2022,295.0,KAYNAKLAR,ÖZKAYNAKLAR,TOPLAM ÖZKAYNAKLAR,15639169.0,2022-09-30
30.09.2022,296.0,KAYNAKLAR,,TOPLAM KAYNAKLAR,79724527.0,2022-09-30
31.12.2021,297.0,,,Finansal Durum Tablosu (Bilanço),,2021-12-31
31.12.2021,298.0,VARLIKLAR,,Varlıklar,,2021-12-31
31.12.2021,299.0,VARLIKLAR,DÖNEN VARLIKLAR,DÖNEN VARLIKLAR,,2021-12-31
31.12.2021,300.0,VARLIKLAR,DÖNEN VARLIKLAR,Nakit ve Nakit Benzerleri,14173931.0,2021-12-31
31.12.2021,301.0,VARLIKLAR,DÖNEN VARLIKLAR,Gayrimenkul Projeleri Kapsamında Açılan Nakit Hesapları,,2021-12-31
31.12.2021,302.0,VARLIKLAR,DÖNEN VARLIKLAR,Finansal Yatırımlar,,2021-12-31
31.12.2021,303.0,VARLIKLAR,DÖNEN VARLIKLAR,Kullanımı Kısıtlı Banka Bakiyeleri,,2021-12-31
31.12.2021,304.0,VARLIKLAR,DÖNEN VARLIKLAR,Vadeli Mevduatlar,,2021-12-31
31.12.2021,305.0,VARLIKLAR,DÖNEN VARLIKLAR,Satılmaya Hazır Finansal Varlıklar,,2021-12-31
31.12.2021,306.0,VARLIKLAR,DÖNEN VARLIKLAR,Vadeye Kadar Elde Tutulacak Finansal Yatırımlar,,2021-12-31
31.12.2021,307.0,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Finansal Varlıklar,,2021-12-31
31.12.2021,308.0,VARLIKLAR,DÖNEN VARLIKLAR,Alım Satım Amaçlı Elde Tutulan Finansal Varlıklar,,2021-12-31
31.12.2021,309.0,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılarak Ölçülen Diğer Finansal Varlıklar,,2021-12-31
31.12.2021,310.0,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Olarak Sınıflandırılan Finansal Varlıklar,,2021-12-31
31.12.2021,311.0,VARLIKLAR,DÖNEN VARLIKLAR,Yatırım Riski Hayat Poliçesi Sahiplerine Ait Finansal Yatırımlar,,2021-12-31
31.12.2021,312.0,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklar,,2021-12-31
31.12.2021,313.0,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılarak Ölçülen Finansal Varlıklar,,2021-12-31
31.12.2021,314.0,VARLIKLAR,DÖNEN VARLIKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlar,,2021-12-31
31.12.2021,315.0,VARLIKLAR,DÖNEN VARLIKLAR,İtfa Edilmiş Maliyetiyle Ölçülen Finansal Varlıklar,,2021-12-31
31.12.2021,316.0,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Finansal Yatırımlar,,2021-12-31
31.12.2021,317.0,VARLIKLAR,DÖNEN VARLIKLAR,Teminata Verilen Finansal Varlıklar,,2021-12-31
31.12.2021,318.0,VARLIKLAR,DÖNEN VARLIKLAR,Ticari Alacaklar,11406748.0,2021-12-31
31.12.2021,319.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Ticari Alacaklar,7914177.0,2021-12-31
31.12.2021,320.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Ticari Alacaklar,3492571.0,2021-12-31
31.12.2021,321.0,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden Alacaklar,,2021-12-31
31.12.2021,322.0,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Taraflardan Alacaklar,,2021-12-31
31.12.2021,323.0,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflardan Alacaklar,,2021-12-31
31.12.2021,324.0,VARLIKLAR,DÖNEN VARLIKLAR,Türkiye Cumhuriyet Merkez Bankası Hesabı,,2021-12-31
31.12.2021,325.0,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Alacaklar,820.0,2021-12-31
31.12.2021,326.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Diğer Alacaklar,820.0,2021-12-31
31.12.2021,327.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Diğer Alacaklar,0.0,2021-12-31
31.12.2021,328.0,VARLIKLAR,DÖNEN VARLIKLAR,Müşteri Sözleşmelerinden Doğan Varlıklar,,2021-12-31
31.12.2021,329.0,VARLIKLAR,DÖNEN VARLIKLAR,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Varlıkları,,2021-12-31
31.12.2021,330.0,VARLIKLAR,DÖNEN VARLIKLAR,Mal ve Hizmet Satışlarından Doğan Sözleşme Varlıkları,,2021-12-31
31.12.2021,331.0,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Sözleşme Varlıkları,,2021-12-31
31.12.2021,332.0,VARLIKLAR,DÖNEN VARLIKLAR,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklar,,2021-12-31
31.12.2021,333.0,VARLIKLAR,DÖNEN VARLIKLAR,Türev Araçlar,,2021-12-31
31.12.2021,334.0,VARLIKLAR,DÖNEN VARLIKLAR,Alım Satım Amaçlı Türev Araçlar,,2021-12-31
31.12.2021,335.0,VARLIKLAR,DÖNEN VARLIKLAR,Riskten Korunma Amaçlı Türev Araçlar,,2021-12-31
31.12.2021,336.0,VARLIKLAR,DÖNEN VARLIKLAR,Stoklar,5269306.0,2021-12-31
31.12.2021,337.0,VARLIKLAR,DÖNEN VARLIKLAR,Proje Halindeki Stoklar,,2021-12-31
31.12.2021,338.0,VARLIKLAR,DÖNEN VARLIKLAR,Canlı Varlıklar,,2021-12-31
31.12.2021,339.0,VARLIKLAR,DÖNEN VARLIKLAR,Peşin Ödenmiş Giderler,303696.0,2021-12-31
31.12.2021,340.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflara Peşin Ödenmiş Giderler,,2021-12-31
31.12.2021,341.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflara Peşin Ödenmiş Giderler,,2021-12-31
31.12.2021,342.0,VARLIKLAR,DÖNEN VARLIKLAR,Ertelenmiş Sigortacılık Üretim Giderleri,,2021-12-31
31.12.2021,343.0,VARLIKLAR,DÖNEN VARLIKLAR,Cari Dönem Vergisiyle İlgili Varlıklar,0.0,2021-12-31
31.12.2021,344.0,VARLIKLAR,DÖNEN VARLIKLAR,Nakit Dışı Serbest Kullanılabilir Teminatlar,,2021-12-31
31.12.2021,345.0,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Dönen Varlıklar,1659351.0,2021-12-31
31.12.2021,346.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Diğer Dönen Varlıklar,,2021-12-31
31.12.2021,347.0,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Diğer Dönen Varlıklar,,2021-12-31
31.12.2021,348.0,VARLIKLAR,DÖNEN VARLIKLAR,ARA TOPLAM,32813852.0,2021-12-31
31.12.2021,349.0,VARLIKLAR,DÖNEN VARLIKLAR,Satış Amaçlı Sınıflandırılan Duran Varlıklar,,2021-12-31
31.12.2021,350.0,VARLIKLAR,DÖNEN VARLIKLAR,Ortaklara Dağıtılmak Üzere Elde Tutulan Duran Varlıklar,,2021-12-31
31.12.2021,351.0,VARLIKLAR,DÖNEN VARLIKLAR,TOPLAM DÖNEN VARLIKLAR,32813852.0,2021-12-31
31.12.2021,352.0,VARLIKLAR,DURAN VARLIKLAR,DURAN VARLIKLAR,,2021-12-31
31.12.2021,353.0,VARLIKLAR,DURAN VARLIKLAR,Finansal Yatırımlar,49913.0,2021-12-31
31.12.2021,354.0,VARLIKLAR,DURAN VARLIKLAR,Kullanımı Kısıtlı Banka Bakiyeleri,,2021-12-31
31.12.2021,355.0,VARLIKLAR,DURAN VARLIKLAR,Vadeli Mevduatlar,,2021-12-31
